A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
3,1,-0.16722,-0.11913,-0.07245,-0.02789,0.01429,0.05386,0.09111,0.12567,0.15803,0.18811,0.21630,0.24269,0.26776,0.29184,0.31560,0.33946,0.36385,0.38920,0.41573,0.44418,0.47473,0.50782,0.54363,0.58214,0.62325,0.66728,0.71378,0.76271,0.81385,0.86679,0.92114,0.97628,1.03179,1.08692,1.14106,1.19375,1.24450,1.29261,1.33722,1.37809,1.41467,1.44615,1.47274,1.49381,1.50920,1.51871,1.52183,1.51895,1.50986,1.49467,1.47338,1.44611,1.41306,1.37431,1.33026,1.28095,1.22689,1.16811,1.10501,1.03819,0.96727,0.89306,0.81576,0.73574,0.65358,0.56941,0.48410,0.39782,0.31093,0.22430,0.13832,0.05363,-0.02938,-0.10992,-0.18740,-0.26133,-0.33104,-0.39608,-0.45548,-0.50928,-0.55675,-0.59750,-0.63136,-0.65800,-0.67755,-0.68974,-0.69456,-0.69242,-0.68312,-0.66736,-0.64537,-0.61774,-0.58506,-0.54772,-0.50659,-0.46221,-0.41535,-0.36671,-0.31697,-0.26682,-0.21672
3,2,-0.51694,-0.48079,-0.44414,-0.40738,-0.37039,-0.33379,-0.29739,-0.26138,-0.22581,-0.19101,-0.15729,-0.12474,-0.09318,-0.06270,-0.03375,-0.00613,0.02005,0.04436,0.06703,0.08825,0.10768,0.12535,0.14122,0.15539,0.16758,0.17810,0.18639,0.19304,0.19774,0.20043,0.20075,0.19873,0.19453,0.18791,0.17880,0.16732,0.15302,0.13578,0.11566,0.09259,0.06643,0.03755,0.00565,-0.02942,-0.06703,-0.10751,-0.15055,-0.19593,-0.24320,-0.29223,-0.34273,-0.39436,-0.44678,-0.49946,-0.55201,-0.60387,-0.65479,-0.70426,-0.75186,-0.79773,-0.84105,-0.88142,-0.91893,-0.95334,-0.98423,-1.01171,-1.03570,-1.05625,-1.07323,-1.08679,-1.09715,-1.10429,-1.10850,-1.10997,-1.10887,-1.10526,-1.09950,-1.09161,-1.08188,-1.07059,-1.05761,-1.04317,-1.02764,-1.01075,-0.99266,-0.97350,-0.95327,-0.93194,-0.90935,-0.88562,-0.86075,-0.83485,-0.80783,-0.77970,-0.75029,-0.71978,-0.68835,-0.65567,-0.62223,-0.58793,-0.55276
3,2,-0.33382,-0.38922,-0.44380,-0.49700,-0.54798,-0.59626,-0.64117,-0.68234,-0.71903,-0.75101,-0.77804,-0.79965,-0.81575,-0.82648,-0.83173,-0.83189,-0.82678,-0.81680,-0.80281,-0.78497,-0.76382,-0.74003,-0.71426,-0.68719,-0.65923,-0.63111,-0.60314,-0.57631,-0.55073,-0.52728,-0.50591,-0.48714,-0.47109,-0.45803,-0.44809,-0.44116,-0.43694,-0.43554,-0.43668,-0.44023,-0.44555,-0.45251,-0.46081,-0.46995,-0.47970,-0.48949,-0.49895,-0.50751,-0.51503,-0.52106,-0.52533,-0.52752,-0.52762,-0.52538,-0.52046,-0.51285,-0.50249,-0.48946,-0.47383,-0.45548,-0.43446,-0.41091,-0.38526,-0.35731,-0.32755,-0.29633,-0.26373,-0.22997,-0.19553,-0.16042,-0.12502,-0.08964,-0.05482,-0.02072,0.01233,0.04405,0.07417,0.10232,0.12787,0.15070,0.17072,0.18754,0.20071,0.21025,0.21567,0.21674,0.21353,0.20559,0.19301,0.17564,0.15367,0.12701,0.09589,0.06053,0.02100,-0.02230,-0.06879,-0.11818,-0.16986,-0.22354,-0.27840
3,2,2.03634,1.99581,1.94881,1.89545,1.83591,1.77064,1.69981,1.62391,1.54313,1.45807,1.36897,1.27636,1.18103,1.08344,0.98411,0.88379,0.78275,0.68205,0.58217,0.48367,0.38723,0.29328,0.20296,0.11627,0.03412,-0.04292,-0.11428,-0.17965,-0.23840,-0.29032,-0.33497,-0.37244,-0.40192,-0.42385,-0.43785,-0.44386,-0.44225,-0.43297,-0.41629,-0.39247,-0.36233,-0.32565,-0.28314,-0.23550,-0.18333,-0.12724,-0.06779,-0.00581,0.05803,0.12329,0.18892,0.25465,0.31995,0.38386,0.44621,0.50671,0.56482,0.62038,0.67365,0.72410,0.77168,0.81687,0.85959,0.90034,0.93921,0.97695,1.01355,1.04954,1.08519,1.12109,1.15764,1.19509,1.23374,1.27374,1.31537,1.35872,1.40362,1.45026,1.49839,1.54761,1.59788,1.64862,1.69961,1.75012,1.79986,1.84809,1.89456,1.93853,1.97928,2.01655,2.04968,2.07818,2.10160,2.11956,2.13181,2.13783,2.13764,2.13088,2.11745,2.09737,2.07021
3,2,1.87834,1.88638,1.88798,1.88342,1.87279,1.85641,1.83466,1.80783,1.77610,1.73980,1.69925,1.65476,1.60667,1.55503,1.50059,1.44318,1.38318,1.32095,1.25658,1.19032,1.12253,1.05323,0.98282,0.91154,0.83953,0.76716,0.69448,0.62219,0.55024,0.47889,0.40861,0.33953,0.27193,0.20638,0.14280,0.08170,0.02335,-0.03199,-0.08424,-0.13296,-0.17820,-0.21994,-0.25769,-0.29174,-0.32201,-0.34862,-0.37140,-0.39053,-0.40623,-0.41858,-0.42767,-0.43403,-0.43737,-0.43811,-0.43653,-0.43256,-0.42650,-0.41836,-0.40847,-0.39648,-0.38261,-0.36668,-0.34857,-0.32821,-0.30557,-0.28025,-0.25191,-0.22061,-0.18608,-0.14797,-0.10597,-0.06027,-0.01038,0.04359,0.10180,0.16424,0.23087,0.30136,0.37535,0.45279,0.53326,0.61613,0.70098,0.78717,0.87388,0.96095,1.04737,1.13267,1.21597,1.29680,1.37414,1.44781,1.51699,1.58117,1.64002,1.69297,1.74016,1.78078,1.81500,1.84275,1.86382
3,2,-1.47059,-1.47063,-1.46837,-1.46399,-1.45688,-1.44718,-1.43431,-1.41834,-1.39901,-1.37599,-1.34905,-1.31812,-1.28283,-1.24352,-1.19971,-1.15166,-1.09951,-1.04335,-0.98346,-0.92006,-0.85346,-0.78394,-0.71207,-0.63812,-0.56292,-0.48669,-0.40986,-0.33298,-0.25671,-0.18132,-0.10709,-0.03427,0.03638,0.10470,0.17054,0.23368,0.29391,0.35105,0.40505,0.45559,0.50269,0.54637,0.58639,0.62272,0.65540,0.68432,0.70946,0.73069,0.74783,0.76068,0.76927,0.77349,0.77323,0.76848,0.75892,0.74431,0.72471,0.70018,0.67047,0.63564,0.59587,0.55117,0.50140,0.44713,0.38819,0.32502,0.25783,0.18711,0.11343,0.03686,-0.04177,-0.12213,-0.20370,-0.28562,-0.36743,-0.44875,-0.52892,-0.60747,-0.68383,-0.75779,-0.82855,-0.89599,-0.95962,-1.01946,-1.07495,-1.12629,-1.17340,-1.21629,-1.25521,-1.29022,-1.32118,-1.34852,-1.37275,-1.39355,-1.41134,-1.42667,-1.43943,-1.44988,-1.45816,-1.46437,-1.46856
3,2,-2.56195,-2.56287,-2.56610,-2.57153,-2.57924,-2.58884,-2.60056,-2.61403,-2.62910,-2.64483,-2.66114,-2.67758,-2.69339,-2.70792,-2.72070,-2.73082,-2.73787,-2.74112,-2.73977,-2.73360,-2.72216,-2.70509,-2.68192,-2.65275,-2.61737,-2.57590,-2.52849,-2.47572,-2.41775,-2.35511,-2.28846,-2.21885,-2.14667,-2.07304,-1.99851,-1.92459,-1.85154,-1.78069,-1.71264,-1.64827,-1.58855,-1.53397,-1.48491,-1.44224,-1.40617,-1.37694,-1.35489,-1.34006,-1.33227,-1.33149,-1.33748,-1.34983,-1.36837,-1.39244,-1.42178,-1.45574,-1.49382,-1.53551,-1.58026,-1.62751,-1.67678,-1.72720,-1.77868,-1.83090,-1.88304,-1.93493,-1.98646,-2.03697,-2.08629,-2.13438,-2.18091,-2.22557,-2.26840,-2.30910,-2.34771,-2.38401,-2.41782,-2.44915,-2.47808,-2.50434,-2.52792,-2.54838,-2.56633,-2.58142,-2.59382,-2.60350,-2.61062,-2.61513,-2.61742,-2.61748,-2.61573,-2.61207,-2.60723,-2.60140,-2.59490,-2.58819,-2.58138,-2.57517,-2.56975,-2.56569,-2.56284
3,2,-1.46760,-1.48991,-1.50784,-1.52145,-1.53068,-1.53579,-1.53691,-1.53417,-1.52798,-1.51874,-1.50684,-1.49265,-1.47671,-1.45939,-1.44125,-1.42268,-1.40421,-1.38647,-1.36978,-1.35457,-1.34109,-1.32973,-1.32076,-1.31424,-1.31032,-1.30904,-1.31045,-1.31446,-1.32051,-1.32876,-1.33884,-1.35036,-1.36294,-1.37627,-1.38964,-1.40233,-1.41429,-1.42489,-1.43374,-1.44022,-1.44390,-1.44454,-1.44162,-1.43495,-1.42426,-1.40918,-1.39026,-1.36697,-1.33925,-1.30752,-1.27181,-1.23237,-1.18967,-1.14417,-1.09607,-1.04587,-0.99402,-0.94105,-0.88786,-0.83479,-0.78236,-0.73099,-0.68149,-0.63431,-0.58981,-0.54848,-0.51101,-0.47746,-0.44848,-0.42419,-0.40495,-0.39078,-0.38179,-0.37828,-0.38037,-0.38788,-0.40046,-0.41826,-0.44110,-0.46903,-0.50123,-0.53767,-0.57805,-0.62204,-0.66905,-0.71868,-0.77034,-0.82381,-0.87819,-0.93323,-0.98858,-1.04338,-1.09716,-1.14964,-1.20028,-1.24847,-1.29399,-1.33613,-1.37495,-1.40999,-1.44092
3,2,1.03111,1.06847,1.10631,1.14359,1.17933,1.21283,1.24340,1.27008,1.29221,1.30899,1.32023,1.32510,1.32314,1.31436,1.29848,1.27539,1.24502,1.20800,1.16440,1.11451,1.05904,0.99854,0.93408,0.86620,0.79550,0.72332,0.65051,0.57806,0.50691,0.43829,0.37318,0.31259,0.25721,0.20806,0.16596,0.13128,0.10486,0.08731,0.07888,0.07970,0.08975,0.10914,0.13793,0.17556,0.22166,0.27566,0.33685,0.40440,0.47772,0.55555,0.63714,0.72134,0.80728,0.89370,0.97957,1.06366,1.14498,1.22302,1.29663,1.36479,1.42676,1.48218,1.53039,1.57091,1.60357,1.62809,1.64431,1.65246,1.65256,1.64501,1.63005,1.60821,1.57995,1.54612,1.50725,1.46392,1.41708,1.36769,1.31654,1.26420,1.21184,1.16018,1.11007,1.06225,1.01756,0.97646,0.93972,0.90780,0.88105,0.86003,0.84490,0.83563,0.83256,0.83524,0.84390,0.85818,0.87733,0.90127,0.92926,0.96076,0.99492
3,2,0.07848,0.07367,0.06314,0.04699,0.02491,-0.00273,-0.03572,-0.07384,-0.11656,-0.16358,-0.21448,-0.26871,-0.32562,-0.38498,-0.44606,-0.50864,-0.57209,-0.63598,-0.69971,-0.76308,-0.82574,-0.88737,-0.94764,-1.00621,-1.06307,-1.11785,-1.17079,-1.22140,-1.26944,-1.31509,-1.35820,-1.39836,-1.43574,-1.46977,-1.50066,-1.52826,-1.55245,-1.57279,-1.58931,-1.60200,-1.61051,-1.61502,-1.61520,-1.61107,-1.60268,-1.59016,-1.57355,-1.55287,-1.52822,-1.50016,-1.46887,-1.43492,-1.39819,-1.35915,-1.31843,-1.27632,-1.23336,-1.19000,-1.14663,-1.10370,-1.06154,-1.02049,-0.98084,-0.94282,-0.90660,-0.87255,-0.84045,-0.81035,-0.78204,-0.75544,-0.73064,-0.70710,-0.68468,-0.66307,-0.64176,-0.62043,-0.59888,-0.57671,-0.55382,-0.52968,-0.50400,-0.47686,-0.44794,-0.41711,-0.38485,-0.35092,-0.31582,-0.27947,-0.24244,-0.20513,-0.16794,-0.13131,-0.09594,-0.06235,-0.03103,-0.00260,0.02241,0.04326,0.05959,0.07123,0.07755
3,2,-0.30993,-0.37071,-0.43328,-0.49751,-0.56284,-0.62841,-0.69389,-0.75876,-0.82255,-0.88439,-0.94407,-1.00087,-1.05431,-1.10403,-1.14952,-1.19053,-1.22682,-1.25790,-1.28357,-1.30418,-1.31953,-1.32933,-1.33405,-1.33375,-1.32881,-1.31922,-1.30535,-1.28803,-1.26731,-1.24385,-1.21799,-1.19034,-1.16148,-1.13185,-1.10182,-1.07185,-1.04254,-1.01410,-0.98703,-0.96157,-0.93772,-0.91598,-0.89609,-0.87827,-0.86228,-0.84809,-0.83565,-0.82471,-0.81504,-0.80612,-0.79778,-0.78953,-0.78127,-0.77258,-0.76283,-0.75169,-0.73909,-0.72483,-0.70839,-0.68978,-0.66858,-0.64512,-0.61917,-0.59055,-0.55950,-0.52592,-0.49038,-0.45299,-0.41409,-0.37387,-0.33255,-0.29075,-0.24871,-0.20697,-0.16571,-0.12538,-0.08659,-0.04958,-0.01492,0.01743,0.04682,0.07303,0.09565,0.11434,0.12928,0.13983,0.14616,0.14784,0.14479,0.13710,0.12446,0.10703,0.08475,0.05777,0.02611,-0.01009,-0.05070,-0.09546,-0.14409,-0.19626,-0.25161
3,2,0.67655,0.70736,0.73335,0.75433,0.77014,0.78094,0.78708,0.78818,0.78463,0.77675,0.76468,0.74855,0.72894,0.70603,0.68046,0.65249,0.62269,0.59159,0.55963,0.52726,0.49479,0.46316,0.43228,0.40306,0.37542,0.34981,0.32655,0.30556,0.28705,0.27085,0.25682,0.24499,0.23486,0.22614,0.21831,0.21108,0.20384,0.19592,0.18684,0.17580,0.16272,0.14647,0.12671,0.10333,0.07565,0.04377,0.00720,-0.03385,-0.07942,-0.12961,-0.18385,-0.24176,-0.30260,-0.36609,-0.43141,-0.49778,-0.56439,-0.63044,-0.69513,-0.75736,-0.81628,-0.87156,-0.92217,-0.96742,-1.00657,-1.03943,-1.06512,-1.08348,-1.09429,-1.09747,-1.09311,-1.08110,-1.06163,-1.03486,-1.00137,-0.96111,-0.91504,-0.86337,-0.80676,-0.74545,-0.68023,-0.61174,-0.54045,-0.46682,-0.39181,-0.31571,-0.23926,-0.16258,-0.08648,-0.01145,0.06237,0.13434,0.20417,0.27101,0.33519,0.39593,0.45328,0.50659,0.55582,0.60071,0.64103
3,2,0.99323,0.96771,0.94227,0.91797,0.89543,0.87580,0.85975,0.84820,0.84156,0.84057,0.84551,0.85711,0.87558,0.90115,0.93390,0.97382,1.02057,1.07397,1.13383,1.19931,1.27008,1.34562,1.42478,1.50694,1.59102,1.67618,1.76157,1.84581,1.92828,2.00770,2.08317,2.15374,2.21856,2.27677,2.32789,2.37086,2.40521,2.43056,2.44644,2.45255,2.44906,2.43567,2.41261,2.38028,2.33854,2.28841,2.22988,2.16408,2.09133,2.01278,1.92888,1.84082,1.74940,1.65578,1.56074,1.46540,1.37082,1.27788,1.18719,1.10003,1.01728,0.93922,0.86720,0.80122,0.74219,0.69033,0.64609,0.60970,0.58128,0.56068,0.54805,0.54312,0.54543,0.55462,0.57026,0.59156,0.61833,0.64951,0.68436,0.72211,0.76185,0.80282,0.84429,0.88509,0.92449,0.96170,0.99606,1.02733,1.05449,1.07722,1.09525,1.10821,1.11602,1.11899,1.11676,1.10980,1.09830,1.08291,1.06401,1.04234,1.01847
3,3,-1.23941,-1.24851,-1.24831,-1.23894,-1.22004,-1.19205,-1.15505,-1.10948,-1.05560,-0.99433,-0.92621,-0.85213,-0.77311,-0.68963,-0.60298,-0.51371,-0.42292,-0.33171,-0.24067,-0.15056,-0.06222,0.02400,0.10725,0.18716,0.26331,0.33537,0.40268,0.46564,0.52388,0.57731,0.62595,0.66997,0.70928,0.74402,0.77435,0.80063,0.82278,0.84079,0.85513,0.86578,0.87299,0.87676,0.87720,0.87468,0.86942,0.86107,0.85001,0.83653,0.82059,0.80209,0.78128,0.75861,0.73413,0.70783,0.68017,0.65128,0.62120,0.59037,0.55897,0.52722,0.49562,0.46401,0.43247,0.40135,0.37107,0.34132,0.31223,0.28394,0.25639,0.22912,0.20232,0.17563,0.14861,0.12123,0.09296,0.06324,0.03199,-0.00131,-0.03715,-0.07561,-0.11690,-0.16157,-0.20984,-0.26132,-0.31615,-0.37420,-0.43513,-0.49869,-0.56424,-0.63111,-0.69872,-0.76636,-0.83295,-0.89758,-0.95965,-1.01769,-1.07130,-1.11921,-1.16078,-1.19499,-1.22138
3,3,0.22072,0.21199,0.20423,0.19780,0.19255,0.18879,0.18663,0.18619,0.18731,0.18996,0.19413,0.19959,0.20629,0.21388,0.22246,0.23135,0.24023,0.24902,0.25749,0.26534,0.27229,0.27817,0.28294,0.28633,0.28834,0.28883,0.28805,0.28604,0.28286,0.27869,0.27371,0.26833,0.26258,0.25692,0.25146,0.24649,0.24216,0.23873,0.23623,0.23480,0.23474,0.23593,0.23826,0.24183,0.24636,0.25179,0.25776,0.26432,0.27089,0.27743,0.28358,0.28913,0.29416,0.29801,0.30071,0.30215,0.30236,0.30118,0.29862,0.29474,0.28978,0.28380,0.27707,0.26979,0.26222,0.25442,0.24693,0.23986,0.23363,0.22829,0.22414,0.22114,0.21946,0.21929,0.22051,0.22310,0.22694,0.23192,0.23797,0.24466,0.25202,0.25962,0.26735,0.27479,0.28175,0.28791,0.29296,0.29692,0.29938,0.30052,0.30014,0.29816,0.29456,0.28965,0.28343,0.27617,0.26787,0.25881,0.24922,0.23951,0.22986
3,3,0.67419,0.71303,0.75031,0.78527,0.81715,0.84573,0.87049,0.89133,0.90728,0.91811,0.92385,0.92414,0.91918,0.90833,0.89199,0.87012,0.84284,0.81013,0.77251,0.73022,0.68334,0.63249,0.57811,0.52047,0.45986,0.39691,0.33227,0.26649,0.19962,0.13262,0.06564,-0.00030,-0.06497,-0.12797,-0.18866,-0.24655,-0.30161,-0.35285,-0.40003,-0.44301,-0.48136,-0.51477,-0.54304,-0.56631,-0.58398,-0.59631,-0.60324,-0.60498,-0.60166,-0.59338,-0.58033,-0.56289,-0.54142,-0.51642,-0.48800,-0.45690,-0.42366,-0.38858,-0.35222,-0.31521,-0.27770,-0.24029,-0.20349,-0.16785,-0.13356,-0.10090,-0.07003,-0.04146,-0.01528,0.00853,0.02990,0.04882,0.06534,0.07949,0.09179,0.10234,0.11120,0.11903,0.12581,0.13209,0.13832,0.14497,0.15232,0.16068,0.17048,0.18204,0.19566,0.21172,0.23026,0.25153,0.27541,0.30214,0.33159,0.36353,0.39799,0.43428,0.47257,0.51212,0.55251,0.59329,0.63411
3,3,-0.61660,-0.62390,-0.62747,-0.62790,-0.62550,-0.62059,-0.61358,-0.60480,-0.59485,-0.58405,-0.57272,-0.56130,-0.54997,-0.53913,-0.52892,-0.51943,-0.51105,-0.50359,-0.49732,-0.49213,-0.48784,-0.48431,-0.48147,-0.47919,-0.47717,-0.47515,-0.47264,-0.46945,-0.46511,-0.45957,-0.45223,-0.44277,-0.43100,-0.41640,-0.39882,-0.37810,-0.35377,-0.32566,-0.29405,-0.25843,-0.21882,-0.17547,-0.12819,-0.07738,-0.02318,0.03422,0.09435,0.15697,0.22133,0.28721,0.35405,0.42101,0.48774,0.55363,0.61784,0.67983,0.73906,0.79456,0.84603,0.89299,0.93464,0.97057,1.00045,1.02384,1.04043,1.05013,1.05286,1.04844,1.03688,1.01831,0.99293,0.96091,0.92262,0.87841,0.82865,0.77394,0.71475,0.65157,0.58510,0.51611,0.44489,0.37217,0.29873,0.22506,0.15180,0.07950,0.00874,-0.05993,-0.12602,-0.18906,-0.24862,-0.30443,-0.35609,-0.40342,-0.44622,-0.48433,-0.51777,-0.54659,-0.57078,-0.59029,-0.60552
3,3,0.38853,0.35729,0.32488,0.29134,0.25655,0.22066,0.18365,0.14527,0.10556,0.06471,0.02272,-0.02054,-0.06542,-0.11164,-0.15923,-0.20827,-0.25891,-0.31134,-0.36535,-0.42096,-0.47828,-0.53735,-0.59773,-0.65981,-0.72302,-0.78716,-0.85192,-0.91715,-0.98234,-1.04687,-1.11007,-1.17132,-1.23023,-1.28598,-1.33776,-1.38474,-1.42656,-1.46223,-1.49115,-1.51284,-1.52676,-1.53225,-1.52923,-1.51750,-1.49693,-1.46727,-1.42870,-1.38189,-1.32702,-1.26448,-1.19496,-1.11914,-1.03769,-0.95139,-0.86109,-0.76787,-0.67256,-0.57593,-0.47889,-0.38235,-0.28707,-0.19372,-0.10315,-0.01588,0.06749,0.14672,0.22145,0.29104,0.35562,0.41496,0.46885,0.51726,0.56042,0.59832,0.63118,0.65903,0.68208,0.70064,0.71509,0.72561,0.73246,0.73586,0.73618,0.73364,0.72836,0.72081,0.71114,0.69942,0.68595,0.67075,0.65406,0.63606,0.61667,0.59603,0.57412,0.55124,0.52691,0.50147,0.47498,0.44729,0.41849
3,3,1.63272,1.63669,1.63965,1.64136,1.64193,1.64165,1.64046,1.63843,1.63563,1.63228,1.62846,1.62400,1.61908,1.61383,1.60818,1.60191,1.59510,1.58805,1.58028,1.57215,1.56289,1.55246,1.54096,1.52793,1.51338,1.49703,1.47873,1.45813,1.43529,1.40993,1.38177,1.35072,1.31699,1.28028,1.24083,1.19826,1.15321,1.10564,1.05594,1.00428,0.95110,0.89669,0.84155,0.78585,0.73036,0.67567,0.62183,0.56965,0.51974,0.47236,0.42793,0.38710,0.35011,0.31734,0.28910,0.26564,0.24738,0.23440,0.22658,0.22427,0.22737,0.23595,0.24977,0.26859,0.29232,0.32086,0.35381,0.39078,0.43160,0.47577,0.52276,0.57249,0.62398,0.67711,0.73128,0.78631,0.84161,0.89688,0.95151,1.00519,1.05766,1.10849,1.15770,1.20470,1.24949,1.29171,1.33150,1.36862,1.40316,1.43487,1.46420,1.49088,1.51494,1.53637,1.55560,1.57234,1.58708,1.59976,1.61055,1.61968,1.62693
3,3,0.97016,0.88952,0.80374,0.71373,0.62007,0.52330,0.42441,0.32346,0.22145,0.11917,0.01681,-0.08470,-0.18494,-0.28333,-0.37947,-0.47287,-0.56322,-0.64990,-0.73252,-0.81073,-0.88453,-0.95359,-1.01762,-1.07638,-1.12976,-1.17745,-1.21951,-1.25614,-1.28687,-1.31221,-1.33189,-1.34611,-1.35503,-1.35868,-1.35752,-1.35192,-1.34196,-1.32802,-1.31046,-1.28951,-1.26565,-1.23922,-1.21066,-1.18037,-1.14871,-1.11568,-1.08200,-1.04750,-1.01268,-0.97746,-0.94212,-0.90659,-0.87075,-0.83450,-0.79784,-0.76070,-0.72254,-0.68334,-0.64263,-0.60018,-0.55562,-0.50882,-0.45919,-0.40677,-0.35114,-0.29221,-0.22983,-0.16407,-0.09462,-0.02199,0.05389,0.13256,0.21372,0.29709,0.38196,0.46786,0.55390,0.63949,0.72384,0.80654,0.88645,0.96271,1.03473,1.10174,1.16283,1.21769,1.26532,1.30545,1.33747,1.36094,1.37579,1.38170,1.37846,1.36623,1.34515,1.31530,1.27682,1.23011,1.17552,1.11380,1.04517
3,3,-1.03791,-1.11287,-1.18189,-1.24466,-1.30059,-1.34949,-1.39089,-1.42512,-1.45184,-1.47092,-1.48262,-1.48678,-1.48360,-1.47373,-1.45698,-1.43395,-1.40461,-1.36967,-1.32940,-1.28414,-1.23442,-1.18052,-1.12288,-1.06215,-0.99865,-0.93252,-0.86450,-0.79507,-0.72429,-0.65293,-0.58111,-0.50924,-0.43774,-0.36697,-0.29748,-0.22942,-0.16300,-0.09852,-0.03637,0.02340,0.08039,0.13453,0.18580,0.23396,0.27903,0.32100,0.35978,0.39544,0.42826,0.45819,0.48541,0.51013,0.53268,0.55326,0.57211,0.58930,0.60537,0.62028,0.63443,0.64810,0.66124,0.67399,0.68673,0.69915,0.71133,0.72316,0.73438,0.74512,0.75484,0.76315,0.76983,0.77427,0.77615,0.77501,0.77046,0.76197,0.74909,0.73124,0.70821,0.67954,0.64496,0.60438,0.55756,0.50452,0.44538,0.38025,0.30945,0.23318,0.15201,0.06641,-0.02296,-0.11534,-0.21020,-0.30664,-0.40392,-0.50112,-0.59740,-0.69206,-0.78416,-0.87306,-0.95781
3,3,-1.12161,-1.17188,-1.21662,-1.25581,-1.28900,-1.31631,-1.33738,-1.35249,-1.36168,-1.36504,-1.36306,-1.35570,-1.34361,-1.32693,-1.30609,-1.28195,-1.25440,-1.22418,-1.19159,-1.15709,-1.12106,-1.08376,-1.04582,-1.00722,-0.96852,-0.92949,-0.89052,-0.85171,-0.81305,-0.77478,-0.73680,-0.69900,-0.66149,-0.62363,-0.58605,-0.54826,-0.51026,-0.47199,-0.43313,-0.39396,-0.35410,-0.31384,-0.27319,-0.23214,-0.19073,-0.14911,-0.10731,-0.06536,-0.02376,0.01731,0.05778,0.09715,0.13572,0.17282,0.20837,0.24230,0.27428,0.30414,0.33173,0.35713,0.38035,0.40115,0.41936,0.43504,0.44816,0.45841,0.46617,0.47127,0.47354,0.47309,0.46968,0.46333,0.45395,0.44111,0.42502,0.40546,0.38235,0.35528,0.32425,0.28912,0.24994,0.20659,0.15909,0.10762,0.05213,-0.00744,-0.07048,-0.13692,-0.20626,-0.27801,-0.35188,-0.42704,-0.50320,-0.57945,-0.65555,-0.73035,-0.80350,-0.87429,-0.94202,-1.00615,-1.06621
3,3,-0.63513,-0.55893,-0.48686,-0.41939,-0.35690,-0.29963,-0.24756,-0.20062,-0.15920,-0.12307,-0.09239,-0.06666,-0.04594,-0.02975,-0.01793,-0.01020,-0.00609,-0.00529,-0.00773,-0.01278,-0.02011,-0.02943,-0.04035,-0.05275,-0.06612,-0.08066,-0.09577,-0.11121,-0.12681,-0.14269,-0.15842,-0.17402,-0.18956,-0.20502,-0.22023,-0.23531,-0.25027,-0.26528,-0.28051,-0.29584,-0.31181,-0.32817,-0.34557,-0.36397,-0.38365,-0.40491,-0.42818,-0.45330,-0.48105,-0.51138,-0.54438,-0.58062,-0.62009,-0.66285,-0.70896,-0.75862,-0.81166,-0.86808,-0.92749,-0.99002,-1.05518,-1.12258,-1.19187,-1.26255,-1.33363,-1.40523,-1.47638,-1.54628,-1.61434,-1.67962,-1.74157,-1.79975,-1.85320,-1.90099,-1.94296,-1.97847,-2.00678,-2.02732,-2.03996,-2.04452,-2.04083,-2.02880,-2.00849,-1.97979,-1.94288,-1.89838,-1.84653,-1.78783,-1.72277,-1.65195,-1.57624,-1.49639,-1.41296,-1.32670,-1.23872,-1.14975,-1.06048,-0.97165,-0.88388,-0.79814,-0.71509
3,3,-1.80888,-1.75657,-1.69933,-1.63780,-1.57271,-1.50506,-1.43550,-1.36466,-1.29357,-1.22277,-1.15280,-1.08423,-1.01754,-0.95313,-0.89143,-0.83247,-0.77657,-0.72356,-0.67345,-0.62599,-0.58095,-0.53783,-0.49635,-0.45595,-0.41611,-0.37644,-0.33625,-0.29521,-0.25258,-0.20827,-0.16158,-0.11237,-0.06027,-0.00535,0.05251,0.11321,0.17661,0.24247,0.31026,0.37949,0.44949,0.51984,0.58974,0.65828,0.72488,0.78855,0.84838,0.90399,0.95424,0.99854,1.03603,1.06637,1.08882,1.10301,1.10851,1.10503,1.09242,1.07078,1.04006,1.00004,0.95121,0.89384,0.82809,0.75444,0.67332,0.58524,0.49087,0.39068,0.28536,0.17566,0.06226,-0.05435,-0.17328,-0.29375,-0.41489,-0.53641,-0.65712,-0.77638,-0.89375,-1.00829,-1.11911,-1.22579,-1.32767,-1.42389,-1.51416,-1.59757,-1.67373,-1.74253,-1.80313,-1.85533,-1.89889,-1.93364,-1.95943,-1.97610,-1.98379,-1.98272,-1.97299,-1.95493,-1.92915,-1.89581,-1.85547
